"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR412",6153.1932458648,1.6641878031564,0.268511509417954,6.19782670308556,5.72481217101213e-10,2.38186661622457e-07
"MIR548X",3383.42282185236,1.54310302137901,0.249294474455032,6.18988056094022,6.02098199326023e-10,2.44031536221176e-07
"CD79A",2438.15976411149,1.43693789931327,0.233308623468226,6.15895751281121,7.32253670506162e-10,2.9128779807672e-07
"IGHG3",1276.734324509,1.63162064259939,0.265111158617994,6.15447743167398,7.53254490588537e-10,2.94193812951498e-07
"IGHD3-16",1494.32089781505,1.5011851853006,0.244120064633615,6.14937238999029,7.77901438049327e-10,2.98394656977457e-07
"MIR1247",2693.89850464853,1.43262403489824,0.235612572151784,6.08042271180387,1.19866119788789e-09,4.51727038453152e-07
"IGLVIV-59",179289.266442523,1.30714231108431,0.216080066031015,6.04934242706448,1.45438235726407e-09,5.38648058903268e-07
"FAM30A",496.77277439826,1.46217716194981,0.242076737949151,6.0401390663854,1.53981457333474e-09,5.60622997454296e-07
"MIR8080",314.812812528476,1.2982159829913,0.21528273698779,6.0302837150613,1.63672083758678e-09,5.85973338536695e-07
"IGHD6-6",2666.05276667682,1.41208339864732,0.235144366804615,6.00517638519764,1.91124012805199e-09,6.73038511322701e-07
"ZBP1",217.543285881731,1.39746314478637,0.233367289469171,5.98825631460651,2.12102624346802e-09,7.34867173160266e-07
"SLAMF7",1736.46633745784,1.0973785028321,0.18422508595109,5.95672677891133,2.57339931256386e-09,8.77447470368004e-07
"IFI44",392.096901825219,1.06421876339849,0.179757767588218,5.92029361332725,3.21367357630098e-09,1.06204495526956e-06
"MIR6071",813.545620032083,1.43763296810407,0.242751114290528,5.92225074766695,3.17564913540305e-09,1.06204495526956e-06
"OAS2",1083.68437332363,0.77556093491682,0.131710727406097,5.88836574051841,3.90033212366931e-09,1.26943991437182e-06
"IGLVI-68",155.473990430294,1.55255794205793,0.265269795943191,5.85275054228345,4.83509077179318e-09,1.55018783386402e-06
"TASL",129.041074081365,1.03865432722024,0.177987865633001,5.83553448167011,5.36184060766569e-09,1.69378967784216e-06
"RAB30",810.864562077356,0.660072091655365,0.113632430821394,5.8088354432271,6.29088828604482e-09,1.95847204742795e-06
"IGHVII-15-1",170.905072011944,1.9007669797748,0.327539765510489,5.80316401219971,6.507508006153e-09,1.96884196450947e-06
"THEMIS2",386.913195468353,0.802556040692056,0.138270106854576,5.80426282259357,6.46498013948567e-09,1.96884196450947e-06
"IGHV3-33",91.3846261141454,1.91052091853005,0.329824261599814,5.79254209275891,6.93289423611446e-09,2.0684097373052e-06
"EVI2B",883.27394741045,0.884343775903194,0.152788782259319,5.78801508086015,7.12230183484069e-09,2.09581048923579e-06
"B2M",193338.064209926,1.05041457316142,0.181735115279583,5.77992080146673,7.47357988350319e-09,2.16945904699368e-06
"MIR203B",4405.59270770531,1.24912581630007,0.216299325720935,5.77498710241783,7.69589798837549e-09,2.20420779584392e-06
"IGHV1-2",2429.74757610032,1.48618441695326,0.258171835867683,5.75657066526401,8.58398580169964e-09,2.42621840797776e-06
"IGHD2-21",11239.0153100002,1.40284944689095,0.244194683475331,5.74479930081144,9.20300766326915e-09,2.56740009889201e-06
"MIR3123",3406.29625064644,1.35626381267613,0.237105659163241,5.72008199830598,1.06472656776342e-08,2.91283392057746e-06
"MS4A4A",381.185610083439,0.923557709285636,0.161488097718432,5.71904507102396,1.0712437955664e-08,2.91283392057746e-06
"MIR301B",7510.13109236927,1.40946303588035,0.24659372333478,5.71572956853748,1.09234339835086e-08,2.93307856749685e-06
"IGHJ2P",4850.86675745679,1.32706540276536,0.232909880178752,5.69776345145547,1.21389314717514e-08,3.21921465363818e-06
"MIR1301",76.6860817639813,1.24424615782721,0.220634096365319,5.63941012891783,1.70633680469409e-08,4.46997815873581e-06
"HLA-F",1889.71159086156,0.908662969528381,0.162734218894739,5.58372403603774,2.35422166465358e-08,6.09289585282212e-06
"ST6GALNAC4",798.055158127857,0.684451665693008,0.12319702288873,5.55574842349229,2.764247629301e-08,7.03483723257234e-06
"TTTY15",7.69025314331282,-5.5580390476645,1.00063262302712,-5.55452512716432,2.78367471145966e-08,7.03483723257234e-06
"ITGA4",509.436775145695,0.985900136619551,0.178684811966315,5.51753742117382,3.43782896340469e-08,8.58697720498792e-06
"IGLV8-61",19054.8176857728,1.40885523715583,0.255499745027064,5.51411601998506,3.50537313033003e-08,8.65504830030108e-06
"EIF1AY",16.4799714303429,-6.56376923253348,1.19199489556132,-5.50654139289965,3.65951948124462e-08,8.83259977265344e-06
"TGM3",274.134387725897,2.06474381778074,0.374908424102278,5.50732841686551,3.64320215429913e-08,8.83259977265344e-06
"MIR4427",866.673351575182,1.30814919100937,0.238195190413938,5.49192109519952,3.97585027763672e-08,9.48947109043493e-06
"ELFN1-AS1",11.059536220905,2.00006802394061,0.364582551230167,5.4859126340304,4.11340168291863e-08,9.70988808250275e-06
"KCNA3",473.329979545816,1.1882753015567,0.217553432268824,5.46199289601822,4.70818925110041e-08,1.09687940455476e-05
"LINC00582",48.1492477859093,1.6318187318198,0.298842339712765,5.46046699202072,4.74883779263499e-08,1.09687940455476e-05
"IGHV2-26",4971.4061199901,1.23458945680229,0.227290810550831,5.4317614240994,5.58004930616458e-08,1.27515999091193e-05
"IGHG4",4530.86038835209,1.25359244008523,0.231023581506125,5.42625316390913,5.75493176899765e-08,1.30128094031409e-05
"KCNN3",276.140378722363,0.783779641176406,0.145112352546536,5.40119174847681,6.61996168847674e-08,1.48128538573093e-05
"MIR8071-2",28.7217988554177,1.58228553086099,0.293540614189661,5.39034618847888,7.0322082317527e-08,1.55730788686886e-05
"STAT1",3449.71800006986,0.965754336347603,0.179525018442215,5.37949721285479,7.46941511176196e-08,1.63725006138529e-05
"CTSS",3429.02830637628,0.605094324778557,0.112665717985284,5.37070491005607,7.84294580388668e-08,1.70176079609384e-05
"CCL4",116.604215387887,1.44962925524509,0.2705574648298,5.3579347964286,8.41786065180131e-08,1.80824064661344e-05
"MIR941-2",258.727510391708,2.06562075300008,0.386826949232502,5.3399091172382,9.29931876432769e-08,1.97780857798538e-05
"CD38",407.354301856686,1.09566756984046,0.205543721983747,5.33058153888593,9.7898765216988e-08,2.04171201517099e-05
"S100A9",763.949845115927,1.66485004019462,0.312320230838696,5.33058660889138,9.78960319493966e-08,2.04171201517099e-05
"MYL2",686.810776226956,-2.49963500673562,0.47040142910527,-5.31383378551819,1.07342537054423e-07,2.21713946006352e-05
"ADA2",1898.98667521931,0.871261121936214,0.164266739946005,5.30394115219308,1.13328859915943e-07,2.31849260938512e-05
"IGKV2-4",1119.29416885931,1.62194278637094,0.307607254374788,5.27277157252856,1.3437877764836e-07,2.7231986062872e-05
"IGHV4-4",546.370926838067,1.76715846601237,0.336124260315886,5.25745587168154,1.46061927333276e-07,2.93229557107112e-05
"MIXL1",92.6456082105781,1.19497469428418,0.227562416205479,5.25119531691545,1.51115334665185e-07,2.97808119627783e-05
"MZB1",4395.25830600262,1.02337549799206,0.194839740900216,5.25239611417962,1.50133146714963e-07,2.97808119627783e-05
"GLCCI1",557.995618180639,0.761445334915822,0.145542363339003,5.23177800227301,1.67887304348812e-07,3.27853380428804e-05
"TLR7",208.266637884168,0.791160465129151,0.151801706145959,5.2118021938992,1.87014896935433e-07,3.61915946042346e-05
"IGHD5-18",43.6182515274545,1.36647162581823,0.263257130720493,5.19063480665622,2.09578322163065e-07,4.01959994498642e-05
"ANKRD36BP2",290.154904421226,1.14179247337896,0.220170936039795,5.18593640884819,2.14932144864791e-07,4.05714783313556e-05
"MIR3620",38019.2004425061,1.14585534271342,0.220968450123635,5.18560609929745,2.15313464446466e-07,4.05714783313556e-05
"IGHEP1",1128.73351491473,1.33843007933261,0.258765176785371,5.1723732534643,2.31139281913984e-07,4.31748079547329e-05
"XCL2",30.1869140722083,1.63264023967845,0.316192766813599,5.16343323135193,2.42461091461218e-07,4.48991957386072e-05
"MIR130B",19485.5710438315,1.19144286621432,0.231052917029274,5.15658006630302,2.51500969114489e-07,4.61751480132337e-05
"SRGN",1594.38246378024,0.815285374073962,0.158494496748923,5.14393490497962,2.69042790323431e-07,4.89771879570985e-05
"OAS1",1010.73769722429,0.798725064383337,0.155340131820355,5.14178181145766,2.72145059170904e-07,4.91256135802536e-05
"IGFLR1",627.720853560978,0.874595505333313,0.170674622254614,5.12434416892151,2.98575165114261e-07,5.34474426818287e-05
"BTN3A3",588.368181470055,0.685764487578648,0.134018753070044,5.11692932421359,3.10549919932168e-07,5.51315936368834e-05
"LILRB1",208.467934928742,0.810499161805899,0.158526598658794,5.11270139309798,3.17584110629522e-07,5.59182318068259e-05
"CD86",179.45525740964,0.817549970669005,0.160068100187776,5.10751342528546,3.26425911409242e-07,5.70077642518856e-05
"PNOC",145.622575089694,1.20735022196219,0.236773928812432,5.09916876413631,3.41148289469228e-07,5.90984387587782e-05
"LILRB5",162.035379386986,0.758594937489316,0.14882208675552,5.09732764825097,3.44481804114398e-07,5.9198509073451e-05
"MS4A7",509.052120650294,0.743964118226474,0.146395714415325,5.08187088124619,3.73735433990024e-07,6.3715959186823e-05
"XCL1",31.0425863575904,1.29385488766151,0.25498165541406,5.07430577921555,3.88913230460701e-07,6.57814575080813e-05
"C1QB",1980.8856752554,0.858522917949421,0.169332687524481,5.07003656825149,3.97739273611045e-07,6.67487291909285e-05
"MCUB",355.301915417428,0.639877615794944,0.126283115193322,5.06700848181786,4.04116282905057e-07,6.7293192814601e-05
"CCR1",200.504653079611,0.950330937667464,0.187890270343808,5.05790393471954,4.23889864946063e-07,7.00429091454337e-05
"IFI44L",1229.61055546485,1.24819112021039,0.246866181644821,5.05614463631245,4.27816921432059e-07,7.0152177780779e-05
"ISG20",1135.28839685118,0.716287551414924,0.141956133111814,5.04583729996877,4.51539534716288e-07,7.34812177669742e-05
"CCL18",698.983883452105,1.47400653021868,0.292632997534283,5.03704825716382,4.72765621959706e-07,7.63569798895973e-05
"TAGAP",605.386671964179,0.959039119262932,0.190898791853021,5.02380926538983,5.06565470917124e-07,8.12054692594831e-05
"CHAC1",205.759414705669,0.975917450405028,0.195111532205339,5.00184401902987,5.67845268433599e-07,9.03546978609047e-05
"LY96",377.010705122179,1.03358830676834,0.206909959137141,4.99535310469651,5.87282121859436e-07,9.27603474975187e-05
"IFI35",799.870511398698,0.560078835735533,0.112278579608943,4.98829641135685,6.0914058555467e-07,9.55105760459844e-05
"IRF9",2845.01699248955,0.798750414525367,0.160210505662973,4.9856306939425,6.17600142105627e-07,9.6135280091094e-05
"HCP5",579.093046185152,0.827803924942894,0.166412639422055,4.97440535657524,6.54482299135788e-07,0.0001011434119981
"CIBAR2",51.1621892782342,1.56165159801167,0.314536159469607,4.96493503527556,6.87240707301214e-07,0.000105447268810981
"SIGLEC1",260.255370825788,0.982055104034918,0.19794363800622,4.96128652543032,7.00278037897591e-07,0.000106685620794881
"DERL3",4574.66579881696,1.01091296096863,0.203950168987722,4.95666645429202,7.17129313819278e-07,0.000108213888038873
"HSH2D",776.388790438842,0.662406939988394,0.133699901716447,4.95443101666027,7.25422460667458e-07,0.000108213888038873
"LAMP3",168.877900112615,1.01021574636541,0.203897442279794,4.9545287820686,7.25057841112623e-07,0.000108213888038873
"GPD1",1459.62784545613,-1.00215482505156,0.202504110196123,-4.94881226895091,7.46677212943954e-07,0.000110616366974132
"CDV3",2928.98902236239,0.433478668796257,0.0876314299356798,4.94661183909043,7.55163481471929e-07,0.000111107306476017
"SAMD9L",499.694697022994,0.663316202846603,0.134131601491403,4.94526416945164,7.60406757594333e-07,0.0001111176704754
"IFNAR2",1074.70400887782,0.445965789515105,0.0904589105255335,4.93003715083683,8.22139807236697e-07,0.000118884941012713
"TAP1",1321.88816988566,0.775129495395066,0.157244731547741,4.92944652431632,8.24629030813012e-07,0.000118884941012713
"IGHD3-10",2012.93100484195,1.21107835967675,0.246152242807761,4.92003788331341,8.65274631529037e-07,0.000123913095732502
"CMPK2",282.251433851094,0.971614898262897,0.19788197058937,4.91007288521056,9.10425479799563e-07,0.000129515561136254
"CLCA2",28.8781605322208,2.17412596147762,0.444313352237159,4.89322670707665,9.91960279317531e-07,0.000139878982444246
"DTX3L",1821.05170717399,0.471545913644234,0.0963839789208686,4.89236820189146,9.96298324750692e-07,0.000139878982444246
"FOLR2",1063.46125913064,0.791912131768723,0.162077499601204,4.88600906182069,1.02900464102414e-06,0.000142606765766707
"ITLN1",1696.5831748472,-1.85420282570633,0.379461911209806,-4.88640037624522,1.02696254409624e-06,0.000142606765766707
"MIR4309",461.80921162103,1.21878334298328,0.250841257320402,4.85878342344023,1.18109243597536e-06,0.000162634914212735
"JCHAIN",414342.973887133,1.0976922532465,0.226349293349822,4.84955016647667,1.23741772224254e-06,0.000169305541984025
"LAX1",468.399819968852,1.11459002715613,0.230198578554453,4.84186320417471,1.28627305799847e-06,0.000174876149106742
"LINC02384",28.631680698978,1.53544144871486,0.317201918918711,4.84058058018354,1.2946034791336e-06,0.000174901744246974
"CASP10",247.798696133572,0.667939320070208,0.138098854211251,4.83667532134954,1.32028822547823e-06,0.000177256946071862
"MIR541",4384.21901571528,1.24698770782314,0.258780535617855,4.81870749995117,1.44491201627737e-06,0.00019278357156307
"VSIG4",599.289456498562,0.558046791181936,0.116022698437794,4.8098070351392,1.5107606966152e-06,0.000200325003234514
"FLJ32255",99.2727827916626,0.764757325240945,0.159468386474842,4.79566729272448,1.62134192293871e-06,0.000213668992924211
"IGHV3-11",2820.10381189745,1.48306054733866,0.309637725780939,4.78966360962063,1.67061137562739e-06,0.000218819530242999
"DDX60",650.187765208184,0.876633476148398,0.184275734454947,4.75718346065105,1.96312743541886e-06,0.000254035785784533
"PSMB9",1086.21661801272,0.907619960890367,0.190763671435109,4.75782392979948,1.95691070232137e-06,0.000254035785784533
"HLA-E",19562.5103357583,0.531444375183385,0.112028418536016,4.74383537791824,2.0970929212176e-06,0.000269746425393265
"KLHDC7B",45.0632877723827,1.32917513936288,0.280264388263091,4.74257592125884,2.11017706520291e-06,0.000269813771057284
"KLRB1",140.705446869024,1.07550602777733,0.227377454151758,4.73004692479099,2.2446794744155e-06,0.000285313371537984
"GBP4",657.751121640967,0.771407913261182,0.163134478847229,4.72866262676195,2.26003562044475e-06,0.000285575442133963
"CPNE5",385.345811073147,1.00026929490122,0.213017406144667,4.69571624687754,2.6567413427993e-06,0.000333739536752467
"ADH7",18.5074937610534,1.70786414519422,0.363913447180664,4.69305038993615,2.69161157865892e-06,0.00033615411814635
"HOXB4",17.4805154673002,1.19551216574896,0.25509141150109,4.68660296602677,2.77777098054306e-06,0.000344909239497373
"IL10RA",632.656300517234,0.750816647268966,0.160282014530981,4.68434745761096,2.80853236265398e-06,0.000346724618863047
"GPR183",373.743902390154,0.977643400194224,0.209067670737115,4.67620554027948,2.92231712223488e-06,0.000358710252015586
"MIR4761",12538.6882454611,1.12037066865174,0.239808106795746,4.67194659772701,2.98358540590707e-06,0.000364149989228919
"TPST2",759.974797252473,0.742760704143168,0.159330174935779,4.66177046778835,3.1350072111675e-06,0.000380469434480729
"RNF138P1",11.9660351621666,1.65142534597514,0.354783756004242,4.65473776075416,3.24393311457795e-06,0.000391477119293534
"PGLYRP2",16.2509388046049,1.28291057056958,0.277384595569963,4.62502457259202,3.74553994140192e-06,0.000449485717772372
"HLA-DMA",3622.89806515725,0.962354945889125,0.209167845839951,4.60087420236421,4.20721469554632e-06,0.000502084327083502
"C1QA",1724.54050904001,0.791280507264639,0.172036645337,4.59948812483883,4.23530333723095e-06,0.000502643928105293
"KIR3DX1",8.41124082189488,1.31128963352949,0.285642450452776,4.59066791875978,4.41829830019588e-06,0.000521480581244548
"CD53",945.041714963662,0.772578888175626,0.168563185131584,4.5833192317322,4.57652533495666e-06,0.000534284460435891
"MIR410",5921.3011386346,1.05320775182173,0.229767600726176,4.58379575054571,4.56610278542248e-06,0.000534284460435891
"BTN3A2",1467.44126200283,0.581578783757226,0.126984604338489,4.57991570542657,4.65163367334344e-06,0.000540117529389678
"TMEM19",900.84569320764,0.33698882800613,0.0736027616542071,4.57848075849838,4.6836523878262e-06,0.000540911488940293
"FCGR2B",630.323830957777,0.677660958538674,0.148214848691055,4.5721529558163,4.82738336500653e-06,0.000554529529752435
"CXCL9",569.01779716235,1.51677476430863,0.333407112577731,4.54931735733445,5.38202236006708e-06,0.000614953310194686
"RAC2",1675.25739539619,0.839317289851873,0.184748677330389,4.54302191485197,5.54534840187518e-06,0.000630262587411009
"CD68",2591.26546895315,0.712519989452785,0.157031105659274,4.53744489960358,5.69399009403763e-06,0.000640380111047237
"HLA-DQB1",3078.32125710819,0.757617320262426,0.166952700577162,4.53791593453303,5.68128980724644e-06,0.000640380111047237
"LY9",161.873159142758,0.884440100570613,0.195120545710933,4.53278816614675,5.82101842363258e-06,0.000651256753948184
"SAMD9",350.507685718105,0.781982972746184,0.172862416441005,4.52373042588504,6.07591029594489e-06,0.000676251964078716
"PSMB8",3751.49638845528,0.77529098742681,0.171647844286035,4.51675341832351,6.27949562229956e-06,0.000695308481766066
"SEPTIN6",1173.26389798895,0.396585350955207,0.0880876888149581,4.50216547045861,6.72645785569094e-06,0.00074097969845178
"SELPLG",495.809524764007,0.604357286034604,0.134955078206007,4.4782107799757,7.52712615060457e-06,0.000824949983883351
"ESR2",48.8334818560659,0.825389846168018,0.184398008703753,4.47613210126395,7.60074661507271e-06,0.000828790040803943
"MIR29A",307.635527582301,1.0525416307217,0.235207389166873,4.47495137992859,7.64287024767679e-06,0.000829174221163359
"MPEG1",951.914651639387,0.790704889378161,0.176779854982415,4.47282236687441,7.71939004042926e-06,0.000833267424414376
"HLA-DQA1",2162.80468753331,1.01725712641077,0.227573183261311,4.47002195879424,7.82115669396422e-06,0.000840031334715227
"IRF1",1168.8641597083,0.663167778751425,0.148525894936204,4.46499769643719,8.00696132753522e-06,0.000855709135705393
"HLA-H",386.075011894772,0.813149629526412,0.182846306537814,4.44717558108424,8.70067188083946e-06,0.000920494686064709
"MIR758",2309.68735134736,1.64042502252708,0.368952880445008,4.44616402113057,8.74172133314095e-06,0.000920494686064709
"TNFSF8",109.9821355171,0.82422922511158,0.185371320049552,4.44636864478957,8.73340273049546e-06,0.000920494686064709
"CD48",506.761736811278,0.864804132982859,0.194747839460235,4.44063531271903,8.96936852022415e-06,0.000935296141664733
"MIR25",17.9612266727525,1.29851271676745,0.292368358551704,4.44135857655683,8.93926893235079e-06,0.000935296141664733
"CD69",62.5200484710303,1.02415267581592,0.231354133831079,4.42677491366414,9.56524525042979e-06,0.000992613687074793
"GMFG",539.117119950024,0.831549802002704,0.188118090126357,4.4203606439134,9.85363136158889e-06,0.00101762430422255
"CD180",172.478535455695,0.969420556882927,0.219972745522221,4.40700303385994,1.04810720643259e-05,0.00107724358379802
"MSR1",912.54528148143,0.978431155222075,0.22208292659685,4.40570182595907,1.05441923765991e-05,0.00107857045924631
"XAF1",634.478965983466,0.876155450710031,0.199415390642374,4.39362001040985,1.11478602864604e-05,0.00113491557731496
"GPSM3",546.739765860845,0.764678892286297,0.174104206818679,4.3920759082098,1.12273483659886e-05,0.00113761636910284
"MIR5192",749.059653725351,1.42092245352242,0.323607753766009,4.39087888651099,1.12893412736094e-05,0.0011385274173634
"CCDC69",1129.28617047274,0.701118922157336,0.159744782006259,4.38899420282701,1.13876104563956e-05,0.00114307130941044
"OR2I1P",128.463261184925,1.59039436284856,0.362599772760821,4.38608758836045,1.1540766464834e-05,0.00115305676479581
"PARP14",1451.16736810958,0.647527880405589,0.147746429937771,4.38269730563588,1.17218924220398e-05,0.00116573134776777
"MYHAS",20.2418043765641,-1.31900807196084,0.301029017733166,-4.38166420597372,1.17776230344512e-05,0.00116587613088961
"MIR3680-1",21.4702237412204,1.38217677610444,0.315541299840866,4.3803355592485,1.18496687951348e-05,0.0011676272265518
"HOXB7",20.8222688273424,0.942328954851009,0.215360258208869,4.37559354120518,1.21102493949141e-05,0.00118785510160799
"PLCG2",690.486783737133,0.668321970028063,0.15288103781543,4.3715164390427,1.23386558219893e-05,0.00120475757141887
"MIR296",8.98498262033827,1.50265452879518,0.343958480665008,4.36870905433107,1.24983141020259e-05,0.00121482482002543
"TRK-CTT4-1",1267.96891901889,0.938437541274136,0.214908486813182,4.36668442084332,1.2614678146056e-05,0.00122061216781725
"MIR10396A",6935.51683866629,0.933910364325458,0.214134287791291,4.3613303313466,1.29274022139926e-05,0.00123970324535168
"MIR409",4187.25103969588,1.35351205537749,0.31029377406764,4.36203420273086,1.28858718905505e-05,0.00123970324535168
"DOCK2",479.077553703834,0.811790012312086,0.18644085271683,4.35414234853909,1.33588884043827e-05,0.00126974460979887
"IGHE",1193.54544620868,1.10510591213775,0.253763015647708,4.35487381530781,1.33143591756295e-05,0.00126974460979887
"MIR5090",1.53512390619344,2.26478340899638,0.520361595974443,4.35232620261932,1.34700643422738e-05,0.00127457259191414
"TNFRSF17",934.229460710861,0.933275170446527,0.214477988825829,4.3513797175915,1.35283530076078e-05,0.00127457259191414
"HLA-DOB",270.978247754739,0.774022152412327,0.178031195571246,4.34767710191876,1.37586961810906e-05,0.00129061376710047
"UBE2L6",3812.07349102417,0.858842515151601,0.197742501239071,4.34323683462089,1.40398636148144e-05,0.00131126221873838
"ODAPH",6.61444708181313,1.4307291477171,0.330252950919835,4.33222214587989,1.47611890643916e-05,0.0013726627804857
